Gene_name	Intron_coord	Strand	Annot	Coding	UTR	GencodePC
WDR11	chr10:120885125-120885813	+	True	False	False	False
WDR11	chr10:120885938-120886688	+	True	True	False	True
WDR11	chr10:120886836-120889077	+	True	True	False	True
WDR11	chr10:120889184-120889894	+	True	True	False	True
WDR11	chr10:120890009-120890715	+	True	True	False	True
WDR11	chr10:120890009-120900028	+	True	False	False	False
WDR11	chr10:120890887-120900028	+	True	True	False	True
WDR11	chr10:120900137-120901035	+	True	True	False	True
WDR11	chr10:120901098-120902256	+	True	True	False	True
WDR11	chr10:120902322-120903054	+	True	True	False	True
WDR11	chr10:120903232-120904046	+	True	True	False	True
WDR11	chr10:120904142-120904645	+	True	True	False	True
WDR11	chr10:120904142-120904649	+	True	False	False	False
WDR11	chr10:120904150-120905320	+	True	False	False	False
WDR11	chr10:120904811-120905318	+	True	True	False	True
WDR11	chr10:120905416-120905875	+	True	True	False	True
WDR11	chr10:120906021-120906775	+	True	True	False	True
WDR11	chr10:120906855-120908555	+	True	True	False	True
TACC2	chr10:121989488-122021936	+	True	False	True	True
TACC2	chr10:121994710-122021936	+	True	False	True	False
TACC2	chr10:122019881-122021936	+	True	False	True	False
TACC2	chr10:122022014-122033093	+	True	True	True	True
TACC2	chr10:122022014-122050437	+	True	True	True	True
TACC2	chr10:122033153-122050437	+	True	True	True	True
TACC2	chr10:122050550-122078976	+	True	False	True	False
TACC2	chr10:122050550-122082646	+	True	True	True	True
TACC2	chr10:122050550-122082655	+	True	True	True	True
TACC2	chr10:122050550-122132608	+	True	True	True	True
TACC2	chr10:122087959-122088477	+	True	True	True	True
TACC2	chr10:122088591-122132608	+	True	True	True	True
TACC2	chr10:122088738-122132608	+	True	True	True	True
TACC2	chr10:122113229-122143571	+	True	False	True	False
TACC2	chr10:122113229-122195039	+	True	False	True	False
TACC2	chr10:122113233-122132608	+	True	False	True	True
TACC2	chr10:122127142-122132608	+	True	False	True	True
TACC2	chr10:122132734-122143571	+	True	True	True	True
TACC2	chr10:122132734-122195039	+	True	True	True	True
TACC2	chr10:122143706-122195039	+	True	True	True	True
TACC2	chr10:122163992-122195039	+	True	True	True	True
TACC2	chr10:122192797-122195039	+	True	True	True	True
TACC2	chr10:122195176-122209873	+	True	True	True	True
TACC2	chr10:122195176-122210396	+	True	True	True	True
TACC2	chr10:122209969-122210396	+	True	True	True	True
TACC2	chr10:122211157-122211496	+	True	True	True	True
TACC2	chr10:122211422-122215390	+	True	False	False	False
TACC2	chr10:122211708-122213341	+	True	True	False	True
TACC2	chr10:122211708-122215390	+	True	True	False	True
TACC2	chr10:122211708-122215402	+	True	True	False	True
TACC2	chr10:122213377-122215390	+	True	True	False	True
TACC2	chr10:122215451-122216626	+	True	True	False	True
TACC2	chr10:122216828-122224725	+	True	True	False	True
TACC2	chr10:122216921-122224725	+	True	True	False	True
TACC2	chr10:122224787-122226365	+	True	True	False	True
TACC2	chr10:122226481-122227836	+	True	True	False	True
TACC2	chr10:122228008-122229345	+	True	True	False	True
TACC2	chr10:122228008-122237394	+	True	True	False	True
TACC2	chr10:122229486-122230350	+	True	True	False	True
TACC2	chr10:122229486-122237394	+	True	True	False	True
TACC2	chr10:122230440-122237394	+	True	True	False	True
TACC2	chr10:122237538-122237960	+	True	True	False	True
TACC2	chr10:122238037-122241957	+	True	True	False	True
TACC2	chr10:122242001-122245064	+	True	True	False	True
TACC2	chr10:122242001-122248642	+	True	True	False	True
TACC2	chr10:122245073-122248642	+	True	True	False	True
TACC2	chr10:122248803-122249049	+	True	True	False	True
TACC2	chr10:122249094-122254126	+	True	True	False	True
TACC2	chr10:122249156-122249543	+	True	True	False	True
TACC2	chr10:122249664-122253990	+	True	True	False	True
PLEKHA1	chr10:122374806-122393180	+	True	False	True	True
PLEKHA1	chr10:122374847-122393180	+	True	False	True	True
PLEKHA1	chr10:122374961-122392302	+	True	False	True	True
PLEKHA1	chr10:122387983-122392302	+	True	False	True	True
PLEKHA1	chr10:122392372-122393180	+	True	False	True	True
PLEKHA1	chr10:122393341-122397917	+	True	True	False	True
PLEKHA1	chr10:122397974-122400342	+	True	True	False	True
PLEKHA1	chr10:122397974-122412919	+	True	True	False	False
PLEKHA1	chr10:122400388-122406575	+	True	True	False	True
PLEKHA1	chr10:122406673-122412919	+	True	True	False	True
PLEKHA1	chr10:122413045-122415858	+	True	True	False	True
PLEKHA1	chr10:122416002-122417899	+	True	True	False	True
PLEKHA1	chr10:122417968-122424198	+	True	True	False	True
PLEKHA1	chr10:122424263-122424895	+	True	True	False	True
PLEKHA1	chr10:122424959-122426941	+	True	True	False	True
PLEKHA1	chr10:122427031-122428275	+	True	True	False	True
PLEKHA1	chr10:122427031-122429623	+	True	True	False	True
PLEKHA1	chr10:122428316-122429623	+	True	True	False	True
PLEKHA1	chr10:122428420-122429623	+	True	False	True	True
PSTK	chr10:122954568-122983271	+	True	False	True	False
PSTK	chr10:122980695-122982732	+	True	True	False	True
PSTK	chr10:122980695-122983271	+	True	False	False	False
PSTK	chr10:122983024-122983271	+	True	True	False	True
PSTK	chr10:122983470-122986299	+	True	True	False	True
PSTK	chr10:122983514-122986299	+	True	False	False	False
PSTK	chr10:122986375-122986868	+	True	True	False	True
PSTK	chr10:122986375-122990173	+	True	False	False	False
PSTK	chr10:122986962-122987333	+	True	True	False	True
PSTK	chr10:122986962-122990173	+	True	True	False	True
PSTK	chr10:122987504-122990173	+	True	False	True	True
PSTK	chr10:122990407-122994642	+	True	False	True	False
PSTK	chr10:122990407-122997118	+	True	False	True	False
ACADSB	chr10:123009067-123034355	+	True	False	True	True
ACADSB	chr10:123009071-123034355	+	True	True	True	True
ACADSB	chr10:123027592-123034355	+	True	False	True	False
ACADSB	chr10:123034515-123037746	+	True	True	True	True
ACADSB	chr10:123034515-123040465	+	True	False	True	True
ACADSB	chr10:123037847-123040465	+	True	True	True	True
ACADSB	chr10:123040672-123041208	+	True	True	False	True
ACADSB	chr10:123041379-123043045	+	True	True	False	True
ACADSB	chr10:123043171-123044392	+	True	True	False	True
ACADSB	chr10:123044485-123047208	+	True	True	False	True
ACADSB	chr10:123047298-123051048	+	True	True	False	True
ACADSB	chr10:123051186-123053060	+	True	True	False	True
ACADSB	chr10:123053160-123053694	+	True	True	False	True
BUB3	chr10:123154485-123154917	+	True	False	True	True
BUB3	chr10:123155112-123155657	+	True	True	False	True
BUB3	chr10:123155727-123157728	+	True	True	False	True
BUB3	chr10:123157880-123160406	+	True	True	False	True
BUB3	chr10:123157880-123165046	+	True	True	False	True
BUB3	chr10:123160565-123162235	+	True	True	False	True
BUB3	chr10:123162413-123162611	+	True	True	False	True
BUB3	chr10:123162828-123163819	+	True	True	False	True
BUB3	chr10:123162828-123165046	+	True	True	False	True
LHPP	chr10:124461987-124484138	+	True	True	False	True
LHPP	chr10:124484326-124488421	+	True	True	False	True
LHPP	chr10:124488575-124493719	+	True	False	False	False
LHPP	chr10:124488575-124496960	+	True	True	False	True
LHPP	chr10:124497024-124498035	+	True	True	False	True
LHPP	chr10:124498128-124498327	+	True	True	False	True
LHPP	chr10:124498128-124517179	+	True	True	False	True
LHPP	chr10:124498128-124613263	+	True	True	False	True
LHPP	chr10:124517271-124613263	+	True	True	False	True
LHPP	chr10:124546189-124613263	+	True	False	True	False
LHPP	chr10:124605515-124613263	+	True	False	True	False
LHPP	chr10:124612950-124613263	+	True	False	True	False
LHPP	chr10:124613302-124616537	+	True	False	True	False
EDRF1	chr10:125719915-125721203	+	True	True	False	True
EDRF1	chr10:125721412-125723067	+	True	True	False	True
EDRF1	chr10:125723134-125723810	+	True	True	False	True
EDRF1	chr10:125723936-125725317	+	True	True	False	True
EDRF1	chr10:125725442-125725681	+	True	True	False	True
EDRF1	chr10:125725838-125729002	+	True	True	False	True
EDRF1	chr10:125725838-125729357	+	True	True	False	True
EDRF1	chr10:125729104-125729357	+	True	True	False	True
EDRF1	chr10:125729479-125730271	+	True	False	False	False
EDRF1	chr10:125729479-125730287	+	True	True	False	True
EDRF1	chr10:125730399-125731864	+	True	False	False	False
EDRF1	chr10:125730399-125733403	+	True	True	False	True
EDRF1	chr10:125731925-125733403	+	True	False	False	False
EDRF1	chr10:125733551-125733634	+	True	True	False	True
EDRF1	chr10:125733743-125734071	+	True	True	False	True
EDRF1	chr10:125734183-125735643	+	True	True	False	True
EDRF1	chr10:125735904-125737917	+	True	True	False	True
EDRF1	chr10:125735904-125737922	+	True	False	False	False
EDRF1	chr10:125737989-125738294	+	True	True	False	True
EDRF1	chr10:125738445-125740462	+	True	True	False	True
EDRF1	chr10:125740651-125741000	+	True	True	False	True
EDRF1	chr10:125741201-125742219	+	True	False	False	False
EDRF1	chr10:125741201-125743057	+	True	True	False	True
EDRF1	chr10:125742345-125743057	+	True	False	True	False
EDRF1	chr10:125743276-125745706	+	True	True	False	True
EDRF1	chr10:125745930-125747535	+	True	True	False	True
EDRF1	chr10:125747694-125747862	+	True	True	False	True
EDRF1	chr10:125748012-125749411	+	True	True	False	True
EDRF1	chr10:125749565-125752798	+	True	True	False	True
EDRF1	chr10:125749565-125753693	+	True	False	False	False
EDRF1	chr10:125752914-125753693	+	True	True	False	True
EDRF1	chr10:125753845-125761227	+	True	False	False	False
EDRF1	chr10:125753845-125763300	+	True	True	False	True
EDRF1	chr10:125761314-125763300	+	True	False	True	False
EDRF1	chr10:125763524-125764040	+	True	False	True	False
BCCIP	chr10:125823722-125826590	+	True	True	False	True
BCCIP	chr10:125826665-125827557	+	True	True	False	True
BCCIP	chr10:125827638-125830561	+	True	True	False	True
BCCIP	chr10:125827638-125831419	+	True	True	False	False
BCCIP	chr10:125830651-125831419	+	True	True	False	True
BCCIP	chr10:125831607-125833771	+	True	True	False	True
BCCIP	chr10:125833946-125836103	+	True	True	False	True
BCCIP	chr10:125833946-125841254	+	True	True	False	True
BCCIP	chr10:125841330-125853124	+	True	True	False	True
FANK1	chr10:125896655-125980160	+	True	True	True	True
FANK1	chr10:125973495-125980160	+	True	False	True	True
FANK1	chr10:125973593-125980160	+	True	False	True	True
FANK1	chr10:125973767-125980160	+	True	False	True	True
FANK1	chr10:125974953-125980160	+	True	False	True	True
FANK1	chr10:125980338-125988550	+	True	True	False	True
FANK1	chr10:125988675-125989429	+	True	True	False	True
FANK1	chr10:125988675-125995416	+	True	True	False	True
FANK1	chr10:125989447-125995416	+	True	True	False	True
FANK1	chr10:125995498-125996549	+	True	True	False	True
FANK1	chr10:125996624-125997419	+	True	True	False	True
FANK1	chr10:125996624-126004883	+	True	True	False	True
FANK1	chr10:125997485-126004883	+	True	True	False	True
FANK1	chr10:126005049-126007113	+	True	False	False	False
FANK1	chr10:126005049-126008406	+	True	True	False	True
FANK1	chr10:126007182-126008406	+	True	False	True	False
FANK1	chr10:126008550-126009053	+	True	True	False	True
FANK1	chr10:126008550-126009372	+	True	True	False	True
FANK1	chr10:126009131-126009221	+	True	True	False	True
FANK1	chr10:126009266-126009372	+	True	True	False	True
DOCK1	chr10:126905563-126970701	+	True	True	False	True
DOCK1	chr10:126970785-126977947	+	True	True	False	True
DOCK1	chr10:126977988-126981917	+	True	True	False	True
DOCK1	chr10:126981973-126987520	+	True	True	False	True
DOCK1	chr10:126987617-126990454	+	True	True	False	True
DOCK1	chr10:126990603-126996747	+	True	True	False	True
DOCK1	chr10:126996883-126998091	+	True	True	False	True
DOCK1	chr10:126998249-126999353	+	True	True	False	True
DOCK1	chr10:126999435-127000171	+	True	True	False	True
DOCK1	chr10:127000307-127008731	+	True	True	False	True
DOCK1	chr10:127008804-127012231	+	True	True	False	True
DOCK1	chr10:127008804-127012294	+	True	True	False	True
DOCK1	chr10:127012374-127018709	+	True	True	False	True
DOCK1	chr10:127018835-127023199	+	True	True	False	True
DOCK1	chr10:127023324-127024684	+	True	True	False	True
DOCK1	chr10:127024783-127026351	+	True	True	False	True
DOCK1	chr10:127026424-127031649	+	True	True	False	True
DOCK1	chr10:127031753-127032136	+	True	True	False	True
DOCK1	chr10:127032320-127037718	+	True	True	False	True
DOCK1	chr10:127037816-127042624	+	True	True	False	True
DOCK1	chr10:127042714-127043063	+	True	True	False	True
DOCK1	chr10:127043164-127052680	+	True	True	False	True
DOCK1	chr10:127052815-127061667	+	True	True	False	True
DOCK1	chr10:127061776-127106230	+	True	True	False	True
DOCK1	chr10:127106301-127110247	+	True	True	False	True
DOCK1	chr10:127110354-127125473	+	True	True	False	True
DOCK1	chr10:127125601-127127668	+	True	True	False	True
DOCK1	chr10:127127764-127248007	+	True	True	False	True
DOCK1	chr10:127248109-127257334	+	True	True	False	True
DOCK1	chr10:127257429-127272010	+	True	False	False	False
DOCK1	chr10:127257429-127339005	+	True	True	False	True
DOCK1	chr10:127339084-127343645	+	True	True	False	True
DOCK1	chr10:127343746-127344198	+	True	False	False	False
DOCK1	chr10:127343746-127354668	+	True	True	False	True
DOCK1	chr10:127354727-127362063	+	True	True	False	True
DOCK1	chr10:127362212-127373780	+	True	True	False	True
DOCK1	chr10:127373866-127374057	+	True	True	False	True
DOCK1	chr10:127374214-127380081	+	True	True	False	True
DOCK1	chr10:127380122-127381277	+	True	True	False	True
DOCK1	chr10:127381368-127384789	+	True	True	False	True
DOCK1	chr10:127384909-127403054	+	True	True	False	True
DOCK1	chr10:127403144-127404324	+	True	True	False	True
DOCK1	chr10:127404429-127409036	+	True	True	False	True
DOCK1	chr10:127409178-127409312	+	True	True	False	True
DOCK1	chr10:127409391-127410839	+	True	True	False	True
DOCK1	chr10:127410924-127415151	+	True	True	False	True
DOCK1	chr10:127415238-127418364	+	True	True	False	True
DOCK1	chr10:127418541-127419665	+	True	True	False	True
DOCK1	chr10:127419749-127425873	+	True	True	False	True
DOCK1	chr10:127426011-127433282	+	True	True	False	True
DOCK1	chr10:127433428-127439026	+	True	True	False	True
DOCK1	chr10:127439225-127444125	+	True	True	False	True
DOCK1	chr10:127444279-127447393	+	True	True	False	True
DOCK1	chr10:127447545-127451331	+	True	True	False	True
PTPRE	chr10:127907309-127964827	+	True	False	True	True
PTPRE	chr10:127907309-127982273	+	True	False	True	True
PTPRE	chr10:127964998-127982273	+	True	False	True	True
PTPRE	chr10:127982296-128040874	+	True	False	True	True
PTPRE	chr10:127987395-128040874	+	True	False	True	True
PTPRE	chr10:127999961-128040874	+	True	False	True	True
PTPRE	chr10:128040990-128047389	+	True	True	True	True
PTPRE	chr10:128047489-128047763	+	True	True	True	True
PTPRE	chr10:128047489-128047769	+	True	True	True	True
PTPRE	chr10:128047683-128047763	+	True	True	False	True
PTPRE	chr10:128047837-128049529	+	True	True	False	True
PTPRE	chr10:128047837-128049534	+	True	True	False	True
PTPRE	chr10:128049666-128056122	+	True	True	False	True
PTPRE	chr10:128056213-128060938	+	True	True	False	True
PTPRE	chr10:128056213-128061678	+	True	False	False	False
PTPRE	chr10:128061015-128061678	+	True	True	False	True
PTPRE	chr10:128061715-128063082	+	True	True	False	True
PTPRE	chr10:128063180-128066074	+	True	True	False	True
PTPRE	chr10:128066194-128068122	+	True	True	False	True
PTPRE	chr10:128068286-128069691	+	True	True	False	True
PTPRE	chr10:128069827-128070300	+	True	True	False	True
PTPRE	chr10:128070450-128070807	+	True	True	False	True
PTPRE	chr10:128070901-128072137	+	True	True	False	True
PTPRE	chr10:128071741-128072137	+	True	False	True	False
PTPRE	chr10:128072214-128073336	+	True	True	False	True
PTPRE	chr10:128073471-128076602	+	True	True	False	True
PTPRE	chr10:128076728-128077616	+	True	True	False	True
PTPRE	chr10:128077783-128079559	+	True	True	False	True
PTPRE	chr10:128079695-128082831	+	True	True	False	True
GLRX3	chr10:130136512-130145210	+	True	True	False	True
GLRX3	chr10:130145319-130159994	+	True	True	False	True
GLRX3	chr10:130159834-130159994	+	True	False	False	False
GLRX3	chr10:130160069-130160795	+	True	True	False	True
GLRX3	chr10:130160997-130166506	+	True	True	False	True
GLRX3	chr10:130166679-130166918	+	True	True	False	True
GLRX3	chr10:130166980-130169432	+	True	True	False	True
GLRX3	chr10:130169490-130171583	+	True	True	False	True
GLRX3	chr10:130171636-130174866	+	True	True	False	True
GLRX3	chr10:130174906-130174996	+	True	True	False	True
GLRX3	chr10:130175089-130179341	+	True	True	False	True
GLRX3	chr10:130179420-130180112	+	True	False	True	True
GLRX3	chr10:130180321-130183284	+	True	False	True	False
GLRX3	chr10:130180321-130183867	+	True	False	True	False
PPP2R2D	chr10:131901155-131901237	+	True	True	False	True
PPP2R2D	chr10:131901330-131911561	+	True	False	False	False
PPP2R2D	chr10:131901330-131934457	+	True	True	False	True
PPP2R2D	chr10:131912598-131934457	+	True	False	False	False
PPP2R2D	chr10:131934555-131934893	+	True	False	False	False
PPP2R2D	chr10:131934555-131940030	+	True	True	False	True
PPP2R2D	chr10:131935006-131940030	+	True	False	False	False
PPP2R2D	chr10:131940196-131940581	+	True	True	False	True
PPP2R2D	chr10:131940694-131943967	+	True	True	False	True
PPP2R2D	chr10:131940694-131944094	+	True	False	False	False
PPP2R2D	chr10:131940841-131943967	+	True	False	False	False
PPP2R2D	chr10:131943997-131944094	+	True	False	False	False
PPP2R2D	chr10:131944145-131945294	+	True	True	False	True
PPP2R2D	chr10:131945459-131947529	+	True	True	False	True
PPP2R2D	chr10:131947791-131955683	+	True	True	False	True
JAKMIP3	chr10:132036408-132104671	+	True	False	True	True
JAKMIP3	chr10:132036738-132104671	+	True	False	True	True
JAKMIP3	chr10:132065289-132104671	+	True	False	True	True
JAKMIP3	chr10:132066061-132104671	+	True	False	True	True
JAKMIP3	chr10:132066061-132117076	+	True	False	True	True
JAKMIP3	chr10:132104943-132107299	+	True	False	True	False
JAKMIP3	chr10:132104943-132117076	+	True	True	True	True
JAKMIP3	chr10:132117574-132133311	+	True	True	False	True
JAKMIP3	chr10:132117574-132135040	+	True	True	False	True
JAKMIP3	chr10:132117574-132135046	+	True	True	False	True
JAKMIP3	chr10:132133527-132135040	+	True	True	False	True
JAKMIP3	chr10:132133527-132135046	+	True	True	False	True
JAKMIP3	chr10:132135160-132135929	+	True	True	False	True
JAKMIP3	chr10:132136076-132137018	+	True	True	False	True
JAKMIP3	chr10:132137150-132137253	+	True	True	False	True
JAKMIP3	chr10:132137289-132138118	+	True	True	False	True
JAKMIP3	chr10:132138178-132140450	+	True	True	False	True
JAKMIP3	chr10:132140579-132141919	+	True	True	False	True
JAKMIP3	chr10:132142042-132145106	+	True	True	False	True
JAKMIP3	chr10:132142048-132145106	+	True	True	False	True
JAKMIP3	chr10:132144697-132145106	+	True	False	False	False
JAKMIP3	chr10:132145190-132145517	+	True	True	False	True
JAKMIP3	chr10:132145580-132147951	+	True	True	False	True
JAKMIP3	chr10:132148050-132149411	+	True	True	False	True
JAKMIP3	chr10:132149510-132149981	+	True	True	False	True
JAKMIP3	chr10:132150035-132152957	+	True	True	False	True
JAKMIP3	chr10:132150035-132153758	+	True	True	False	True
JAKMIP3	chr10:132150041-132152957	+	True	True	False	True
JAKMIP3	chr10:132153023-132153758	+	True	True	False	True
JAKMIP3	chr10:132153827-132153912	+	True	True	False	True
JAKMIP3	chr10:132153990-132163208	+	True	True	False	True
JAKMIP3	chr10:132153990-132163250	+	True	True	False	True
JAKMIP3	chr10:132162753-132163208	+	True	False	False	False
JAKMIP3	chr10:132163412-132164669	+	True	True	False	True
JAKMIP3	chr10:132164735-132165582	+	True	False	False	False
JAKMIP3	chr10:132164735-132166982	+	True	True	False	True
JAKMIP3	chr10:132164735-132167013	+	True	True	False	True
JAKMIP3	chr10:132164735-132167983	+	True	True	False	True
JAKMIP3	chr10:132167055-132167952	+	True	True	False	True
JAKMIP3	chr10:132167055-132167983	+	True	True	False	True
JAKMIP3	chr10:132169033-132169716	+	True	False	True	True
JAKMIP3	chr10:132169033-132169855	+	True	False	True	True
JAKMIP3	chr10:132169033-132169909	+	True	False	True	True
JAKMIP3	chr10:132169033-132182356	+	True	False	True	True
JAKMIP3	chr10:132169932-132182356	+	True	False	True	True
JAKMIP3	chr10:132170252-132182356	+	True	False	True	True
JAKMIP3	chr10:132170915-132182356	+	True	False	True	True
JAKMIP3	chr10:132171255-132182356	+	True	False	True	True
DPYSL4	chr10:132187102-132190746	+	True	True	True	True
DPYSL4	chr10:132190835-132192282	+	True	False	True	False
DPYSL4	chr10:132190835-132192368	+	True	False	True	False
DPYSL4	chr10:132190835-132192657	+	True	True	True	True
DPYSL4	chr10:132192520-132192657	+	True	False	True	False
DPYSL4	chr10:132192842-132194844	+	True	True	False	True
DPYSL4	chr10:132195009-132196860	+	True	True	False	True
DPYSL4	chr10:132196922-132197020	+	True	True	False	True
DPYSL4	chr10:132197101-132198414	+	True	True	False	True
DPYSL4	chr10:132197101-132198850	+	True	True	False	True
DPYSL4	chr10:132198483-132198850	+	True	True	False	True
DPYSL4	chr10:132198971-132200355	+	True	True	False	True
DPYSL4	chr10:132200512-132200841	+	True	True	False	True
DPYSL4	chr10:132200983-132201945	+	True	True	False	True
DPYSL4	chr10:132202116-132202645	+	True	True	False	True
DPYSL4	chr10:132202116-132203761	+	True	True	False	True
DPYSL4	chr10:132202825-132203761	+	True	True	False	True
DPYSL4	chr10:132203927-132204838	+	True	True	False	True
LRRC27	chr10:132332256-132333476	+	True	False	True	True
LRRC27	chr10:132332536-132333476	+	True	False	True	True
LRRC27	chr10:132333734-132337564	+	True	True	True	True
LRRC27	chr10:132335241-132336793	+	True	False	True	True
LRRC27	chr10:132336828-132337564	+	True	True	False	True
LRRC27	chr10:132337421-132337564	+	True	False	False	False
LRRC27	chr10:132337695-132342212	+	True	True	False	True
LRRC27	chr10:132337695-132344497	+	True	False	False	False
LRRC27	chr10:132342271-132344497	+	True	True	False	True
LRRC27	chr10:132344650-132347983	+	True	True	False	True
LRRC27	chr10:132348356-132348962	+	True	True	False	True
LRRC27	chr10:132348356-132351606	+	True	True	False	True
LRRC27	chr10:132349057-132351606	+	True	True	False	True
LRRC27	chr10:132351753-132352881	+	True	True	False	True
LRRC27	chr10:132351753-132352905	+	True	True	False	True
LRRC27	chr10:132351753-132355789	+	True	True	False	True
LRRC27	chr10:132351753-132361456	+	True	False	False	False
LRRC27	chr10:132355886-132361456	+	True	True	False	True
LRRC27	chr10:132361575-132365423	+	True	True	False	True
LRRC27	chr10:132365550-132366298	+	True	False	False	False
LRRC27	chr10:132365550-132366434	+	True	False	False	False
LRRC27	chr10:132365550-132366614	+	True	False	False	False
LRRC27	chr10:132365550-132366845	+	True	False	False	False
LRRC27	chr10:132365550-132375065	+	True	True	False	True
LRRC27	chr10:132366677-132366845	+	True	False	True	False
LRRC27	chr10:132366677-132375065	+	True	False	True	False
PWWP2B	chr10:132397351-132404625	+	True	True	False	True
PWWP2B	chr10:132405986-132417060	+	True	True	False	True
PWWP2B	chr10:132406289-132417060	+	True	False	True	True
INPP5A	chr10:132538171-132607914	+	True	True	False	True
INPP5A	chr10:132607956-132645867	+	True	True	False	True
INPP5A	chr10:132607956-132690391	+	True	True	False	True
INPP5A	chr10:132645968-132650417	+	True	True	False	True
INPP5A	chr10:132650505-132690391	+	True	True	False	True
INPP5A	chr10:132690455-132697815	+	True	True	False	True
INPP5A	chr10:132697919-132708312	+	True	True	False	True
INPP5A	chr10:132708365-132710336	+	True	True	False	True
INPP5A	chr10:132710456-132726820	+	True	True	False	True
INPP5A	chr10:132726905-132749516	+	True	True	False	True
INPP5A	chr10:132726905-132765772	+	True	True	False	True
INPP5A	chr10:132749612-132749770	+	True	True	False	True
INPP5A	chr10:132749845-132753772	+	True	False	False	False
INPP5A	chr10:132749845-132765772	+	True	True	False	True
INPP5A	chr10:132765846-132777670	+	True	True	False	True
INPP5A	chr10:132777782-132780848	+	True	True	False	True
INPP5A	chr10:132780917-132781860	+	True	True	False	True
INPP5A	chr10:132781897-132782036	+	True	True	False	True
INPP5A	chr10:132781948-132782036	+	True	False	True	True
ADGRA1	chr10:133088138-133088707	+	True	False	True	True
ADGRA1	chr10:133088912-133096973	+	True	True	True	True
ADGRA1	chr10:133097101-133098639	+	True	True	True	True
ADGRA1	chr10:133098763-133102696	+	True	True	True	True
ADGRA1	chr10:133102338-133102696	+	True	False	True	True
ADGRA1	chr10:133102842-133127232	+	True	True	False	True
ADGRA1	chr10:133127331-133128328	+	True	True	False	True
KNDC1	chr10:133160569-133161152	+	True	True	False	True
KNDC1	chr10:133160569-133167380	+	True	True	False	True
KNDC1	chr10:133164256-133167380	+	True	False	True	False
KNDC1	chr10:133167579-133168210	+	True	True	False	True
KNDC1	chr10:133167579-133168253	+	True	True	False	True
KNDC1	chr10:133168312-133168626	+	True	True	False	True
KNDC1	chr10:133168312-133173930	+	True	True	False	True
KNDC1	chr10:133168312-133178834	+	True	True	False	True
KNDC1	chr10:133168312-133179261	+	True	True	False	True
KNDC1	chr10:133168312-133183343	+	True	True	False	True
KNDC1	chr10:133174096-133178834	+	True	False	True	False
KNDC1	chr10:133174096-133178898	+	True	False	True	False
KNDC1	chr10:133174096-133179261	+	True	False	True	False
KNDC1	chr10:133174096-133183343	+	True	False	True	False
KNDC1	chr10:133183490-133183871	+	True	True	False	True
KNDC1	chr10:133183989-133185973	+	True	True	False	True
KNDC1	chr10:133186674-133188538	+	True	True	False	True
KNDC1	chr10:133188653-133189597	+	True	True	False	True
KNDC1	chr10:133189669-133189751	+	True	True	False	True
KNDC1	chr10:133189813-133195662	+	True	True	False	True
KNDC1	chr10:133195821-133197057	+	True	True	False	True
KNDC1	chr10:133197135-133197674	+	True	True	False	True
KNDC1	chr10:133197768-133198336	+	True	True	False	True
KNDC1	chr10:133198499-133198577	+	True	True	False	True
KNDC1	chr10:133199266-133199457	+	True	True	False	True
KNDC1	chr10:133199602-133200374	+	True	True	False	True
KNDC1	chr10:133200460-133201500	+	True	True	False	True
KNDC1	chr10:133201898-133206684	+	True	True	False	True
KNDC1	chr10:133206778-133206855	+	True	True	False	True
KNDC1	chr10:133206778-133207136	+	True	False	False	False
KNDC1	chr10:133206953-133207136	+	True	True	False	True
KNDC1	chr10:133207351-133209804	+	True	False	False	False
KNDC1	chr10:133207351-133210610	+	True	True	False	True
KNDC1	chr10:133209924-133210610	+	True	False	True	False
KNDC1	chr10:133210724-133211404	+	True	False	False	False
KNDC1	chr10:133210724-133211421	+	True	True	False	True
KNDC1	chr10:133211569-133211678	+	True	True	False	True
KNDC1	chr10:133211823-133212715	+	True	False	True	False
KNDC1	chr10:133211858-133212669	+	True	False	False	False
KNDC1	chr10:133211858-133212715	+	True	True	False	True
KNDC1	chr10:133212922-133213644	+	True	True	False	True
KNDC1	chr10:133213727-133213971	+	True	True	False	True
KNDC1	chr10:133214122-133218830	+	True	True	False	True
KNDC1	chr10:133218953-133219030	+	True	True	False	True
KNDC1	chr10:133219090-133219954	+	True	True	False	True
KNDC1	chr10:133220112-133224658	+	True	True	False	True
PAOX	chr10:133379497-133379998	+	True	True	False	True
PAOX	chr10:133379497-133381459	+	True	False	False	False
PAOX	chr10:133379670-133379998	+	True	False	False	False
PAOX	chr10:133379761-133379998	+	True	True	False	False
PAOX	chr10:133380485-133381459	+	True	True	False	True
PAOX	chr10:133381659-133382851	+	True	False	False	False
PAOX	chr10:133381659-133383959	+	True	True	False	True
PAOX	chr10:133381659-133388955	+	True	True	False	True
PAOX	chr10:133382939-133383959	+	True	False	False	False
PAOX	chr10:133384212-133388955	+	True	True	False	True
PAOX	chr10:133389068-133389589	+	True	True	False	True
PAOX	chr10:133389068-133391311	+	True	True	False	True
PAOX	chr10:133389747-133391311	+	True	True	False	True
PAOX	chr10:133391098-133391311	+	False	False	True	False
PAOX	chr10:133391154-133391311	+	True	False	True	False
PAOX	chr10:133391428-133395712	+	False	False	True	False
MTG1	chr10:133391428-133395712	+	False	False	True	False
MTG1	chr10:133394184-133395712	+	True	False	True	True
